colony_id,Am,AQY,theta,Rd,Ik,Ic
PACT-A3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-A4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-A5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-A6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-A7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-A8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-A9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-B1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-B10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-B2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-B3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-B4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-B5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-B6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-B7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-B8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-B9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-C1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-C10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-C2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-C3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-C4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-C5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-C6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-C7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-C8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-C9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-D1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-D10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-D2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-D3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-D4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-D5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-D6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-D7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-D8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-D9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-E1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-E2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-E3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-E4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-E5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-E6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-E7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-E8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-E9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-F11,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-F2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-F3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-F4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-F5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-F6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-F7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-F8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-F9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-G1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-G10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-G2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-G3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-G4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-G5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-G6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-G7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-G8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-G9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-H1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-H10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-H2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-H3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-H4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-H5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-H6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-H7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-H8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PACT-H9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-A1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-A10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-A2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-A3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-A4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-A5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-A6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-A7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-A8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-A9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-B1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-B10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-B2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-B3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-B4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-B5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-B6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-B7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-B8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-B9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-C1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-C10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-C2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-C3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-C4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-C5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-C6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-C7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-C8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-C9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-D1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-D10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-D2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-D3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-D4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-D5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-D6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-D7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-D8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-D9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-E1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-E10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-E2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-E3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-E4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-E5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-E6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-E7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-E8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-E9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-F1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-F10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-F2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-F3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-F4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-F5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-F6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-F7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-F8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-F9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-G1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-G10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-G2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-G3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-G4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-G5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-G6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-G7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-G8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
