"","colony_id","Light_Value","micromol.L.s","grouping.id","Species","Run","Chamber.Vol.L","Temp.Cat"
"340","MCAP-B2","34",-0.00166627016129037,"MCAP-B2-34","Montipora capitata",2,363,28
"341","MCAP-B2","492",0.00925039215686282,"MCAP-B2-492","Montipora capitata",2,363,28
"342","MCAP-B2","638",0.010109064039409,"MCAP-B2-638","Montipora capitata",2,363,28
"343","MCAP-B2","948",0.00997364532019714,"MCAP-B2-948","Montipora capitata",2,363,28
"344","MCAP-B3","0",-0.0110913675213675,"MCAP-B3-0","Montipora capitata",6,370,40
"345","MCAP-B3","1048",-0.0031702002224693,"MCAP-B3-1048","Montipora capitata",6,370,40
"346","MCAP-B3","1192",-0.00333873517786574,"MCAP-B3-1192","Montipora capitata",6,370,40
"347","MCAP-B3","121",-0.00270515873015864,"MCAP-B3-121","Montipora capitata",6,370,40
"348","MCAP-B3","1378",-0.00319148351648348,"MCAP-B3-1378","Montipora capitata",6,370,40
"349","MCAP-B3","315",-0.00306610671936766,"MCAP-B3-315","Montipora capitata",6,370,40
"350","MCAP-B3","34",-0.00712859649122759,"MCAP-B3-34","Montipora capitata",6,370,40
"351","MCAP-B3","492",-0.00399728205128193,"MCAP-B3-492","Montipora capitata",6,370,40
"352","MCAP-B3","638",-0.00216880341880349,"MCAP-B3-638","Montipora capitata",6,370,40
"353","MCAP-B3","948",-0.00239410866910865,"MCAP-B3-948","Montipora capitata",6,370,40
"354","MCAP-B4","0",-0.0125760263929615,"MCAP-B4-0","Montipora capitata",8,364,32
"355","MCAP-B4","1048",0.0198194017379682,"MCAP-B4-1048","Montipora capitata",8,364,32
"356","MCAP-B4","1192",0.0158099565217404,"MCAP-B4-1192","Montipora capitata",8,364,32
"357","MCAP-B4","121",-0.00310567765567766,"MCAP-B4-121","Montipora capitata",8,364,32
"358","MCAP-B4","1378",0.0138987100103204,"MCAP-B4-1378","Montipora capitata",8,364,32
"359","MCAP-B4","315",0.00920824561403573,"MCAP-B4-315","Montipora capitata",8,364,32
"360","MCAP-B4","34",-0.00939865196078346,"MCAP-B4-34","Montipora capitata",8,364,32
"361","MCAP-B4","492",0.0181030651341002,"MCAP-B4-492","Montipora capitata",8,364,32
"362","MCAP-B4","638",0.0206969480519486,"MCAP-B4-638","Montipora capitata",8,364,32
"363","MCAP-B4","948",0.0214689162561577,"MCAP-B4-948","Montipora capitata",8,364,32
"364","MCAP-B5","0",-0.00212262513904332,"MCAP-B5-0","Montipora capitata",10,361,22
"365","MCAP-B5","1048",0.00763482972136257,"MCAP-B5-1048","Montipora capitata",10,361,22
"366","MCAP-B5","1192",0.00693766917293262,"MCAP-B5-1192","Montipora capitata",10,361,22
"367","MCAP-B5","121",0.00335487129987131,"MCAP-B5-121","Montipora capitata",10,361,22
"368","MCAP-B5","1378",0.00562845849802361,"MCAP-B5-1378","Montipora capitata",10,361,22
"369","MCAP-B5","315",0.00708215217391311,"MCAP-B5-315","Montipora capitata",10,361,22
"370","MCAP-B5","34",-9.42687747034505e-05,"MCAP-B5-34","Montipora capitata",10,361,22
"371","MCAP-B5","492",0.00903030075187949,"MCAP-B5-492","Montipora capitata",10,361,22
"372","MCAP-B5","638",0.00875223930481292,"MCAP-B5-638","Montipora capitata",10,361,22
"373","MCAP-B5","948",0.00905315384615462,"MCAP-B5-948","Montipora capitata",10,361,22
"374","MCAP-B6","0",-0.00156408020224948,"MCAP-B6-0","Montipora capitata",11,373,12
"375","MCAP-B6","1048",-4.87912087910714e-05,"MCAP-B6-1048","Montipora capitata",11,373,12
"376","MCAP-B6","1192",0.000370963327859783,"MCAP-B6-1192","Montipora capitata",11,373,12
"377","MCAP-B6","121",-0.000832500000000196,"MCAP-B6-121","Montipora capitata",11,373,12
"378","MCAP-B6","1378",0.000235043478260754,"MCAP-B6-1378","Montipora capitata",11,373,12
"379","MCAP-B6","315",0.000918574448807081,"MCAP-B6-315","Montipora capitata",11,373,12
"380","MCAP-B6","34",-0.00113759881422925,"MCAP-B6-34","Montipora capitata",11,373,12
"381","MCAP-B6","492",0.000704607843137308,"MCAP-B6-492","Montipora capitata",11,373,12
"382","MCAP-B6","638",0.00175798029556639,"MCAP-B6-638","Montipora capitata",11,373,12
"383","MCAP-B6","948",0.000661654135338409,"MCAP-B6-948","Montipora capitata",11,373,12
"384","MCAP-B7","0",-0.00601214682981082,"MCAP-B7-0","Montipora capitata",14,368,35
"385","MCAP-B7","1048",-0.000344610389610369,"MCAP-B7-1048","Montipora capitata",14,368,35
"386","MCAP-B7","1192",-0.00183477606951883,"MCAP-B7-1192","Montipora capitata",14,368,35
"387","MCAP-B7","121",-0.002972188034188,"MCAP-B7-121","Montipora capitata",14,368,35
"388","MCAP-B7","1378",-0.0021011867905058,"MCAP-B7-1378","Montipora capitata",14,368,35
"389","MCAP-B7","315",-0.000697574819401628,"MCAP-B7-315","Montipora capitata",14,368,35
"390","MCAP-B7","34",-0.00386620879120881,"MCAP-B7-34","Montipora capitata",14,368,35
"391","MCAP-B7","492",0.00134056390977441,"MCAP-B7-492","Montipora capitata",14,368,35
"392","MCAP-B7","638",0.000971140350877353,"MCAP-B7-638","Montipora capitata",14,368,35
"393","MCAP-B7","948",-0.000579576612903181,"MCAP-B7-948","Montipora capitata",14,368,35
"394","MCAP-C1","0",0.00207977558839645,"MCAP-C1-0","Montipora capitata",4,363,18
"395","MCAP-C1","1048",0.00413358974358974,"MCAP-C1-1048","Montipora capitata",4,363,18
"396","MCAP-C1","1192",0.00460874999999989,"MCAP-C1-1192","Montipora capitata",4,363,18
"397","MCAP-C1","121",0.00194753246753254,"MCAP-C1-121","Montipora capitata",4,363,18
"398","MCAP-C1","1378",0.00343847826086971,"MCAP-C1-1378","Montipora capitata",4,363,18
"399","MCAP-C1","315",0.00338095661846505,"MCAP-C1-315","Montipora capitata",4,363,18
"400","MCAP-C1","34",-0.000478659759358231,"MCAP-C1-34","Montipora capitata",4,363,18
"401","MCAP-C1","492",0.00532164589442813,"MCAP-C1-492","Montipora capitata",4,363,18
"402","MCAP-C1","638",0.00292650246305424,"MCAP-C1-638","Montipora capitata",4,363,18
"403","MCAP-C1","948",0.0049053201970444,"MCAP-C1-948","Montipora capitata",4,363,18
"404","MCAP-C2","0",-0.00331181037268668,"MCAP-C2-0","Montipora capitata",2,370,28
"405","MCAP-C2","1048",0.0099195073891625,"MCAP-C2-1048","Montipora capitata",2,370,28
"406","MCAP-C2","1192",0.0092894771968852,"MCAP-C2-1192","Montipora capitata",2,370,28
"407","MCAP-C2","121",-0.000652016129032238,"MCAP-C2-121","Montipora capitata",2,370,28
"408","MCAP-C2","1378",0.0084233333333332,"MCAP-C2-1378","Montipora capitata",2,370,28
"409","MCAP-C2","315",0.00480577915376665,"MCAP-C2-315","Montipora capitata",2,370,28
"410","MCAP-C2","34",-0.00271541880341879,"MCAP-C2-34","Montipora capitata",2,370,28
"411","MCAP-C2","492",0.00811010256410241,"MCAP-C2-492","Montipora capitata",2,370,28
"412","MCAP-C2","638",0.0095108231368188,"MCAP-C2-638","Montipora capitata",2,370,28
"413","MCAP-C2","948",0.010063694581281,"MCAP-C2-948","Montipora capitata",2,370,28
"414","MCAP-C3","0",-0.00670800467914438,"MCAP-C3-0","Montipora capitata",5,366,40
"415","MCAP-C3","1048",-0.00260449961802902,"MCAP-C3-1048","Montipora capitata",5,366,40
"416","MCAP-C3","1192",-0.00272631281761681,"MCAP-C3-1192","Montipora capitata",5,366,40
"417","MCAP-C3","121",-0.00283721388367726,"MCAP-C3-121","Montipora capitata",5,366,40
"418","MCAP-C3","1378",-0.00176054945054983,"MCAP-C3-1378","Montipora capitata",5,366,40
"419","MCAP-C3","315",-0.00168058155080224,"MCAP-C3-315","Montipora capitata",5,366,40
"420","MCAP-C3","34",-0.00448595652173938,"MCAP-C3-34","Montipora capitata",5,366,40
"421","MCAP-C3","492",-0.00121794871794875,"MCAP-C3-492","Montipora capitata",5,366,40
"422","MCAP-C3","638",-0.00156972498090136,"MCAP-C3-638","Montipora capitata",5,366,40
"423","MCAP-C3","948",-0.0022183846153849,"MCAP-C3-948","Montipora capitata",5,366,40
"424","MCAP-C4","0",-0.00497772727272747,"MCAP-C4-0","Montipora capitata",7,365,32
"425","MCAP-C4","1048",0.0047804812834225,"MCAP-C4-1048","Montipora capitata",7,365,32
"426","MCAP-C4","1192",0.0048970085470087,"MCAP-C4-1192","Montipora capitata",7,365,32
"427","MCAP-C4","121",-0.00119366995073888,"MCAP-C4-121","Montipora capitata",7,365,32
"428","MCAP-C4","1378",0.00436184782608709,"MCAP-C4-1378","Montipora capitata",7,365,32
"429","MCAP-C4","315",0.00338020892151341,"MCAP-C4-315","Montipora capitata",7,365,32
"430","MCAP-C4","34",-0.00198520609824941,"MCAP-C4-34","Montipora capitata",7,365,32
"431","MCAP-C4","492",0.00421371739130424,"MCAP-C4-492","Montipora capitata",7,365,32
"432","MCAP-C4","638",0.00546727822580646,"MCAP-C4-638","Montipora capitata",7,365,32
"433","MCAP-C4","948",0.00581694664031623,"MCAP-C4-948","Montipora capitata",7,365,32
"434","MCAP-C5","0",-0.00110285470085473,"MCAP-C5-0","Montipora capitata",9,370,22
"435","MCAP-C5","1048",0.007091189516129,"MCAP-C5-1048","Montipora capitata",9,370,22
"436","MCAP-C5","1192",0.00702624521072759,"MCAP-C5-1192","Montipora capitata",9,370,22
"437","MCAP-C5","121",0.00340847558084392,"MCAP-C5-121","Montipora capitata",9,370,22
"438","MCAP-C5","1378",0.00625740601503777,"MCAP-C5-1378","Montipora capitata",9,370,22
"439","MCAP-C5","315",0.00671882352941197,"MCAP-C5-315","Montipora capitata",9,370,22
"440","MCAP-C5","34",-0.000278427350427422,"MCAP-C5-34","Montipora capitata",9,370,22
"441","MCAP-C5","492",0.00864363636363644,"MCAP-C5-492","Montipora capitata",9,370,22
"442","MCAP-C5","638",0.00868562500000003,"MCAP-C5-638","Montipora capitata",9,370,22
"443","MCAP-C5","948",0.00811822222222227,"MCAP-C5-948","Montipora capitata",9,370,22
"444","MCAP-C6","0",-0.00108462381858977,"MCAP-C6-0","Montipora capitata",11,366,12
"445","MCAP-C6","1048",0.000939130434782607,"MCAP-C6-1048","Montipora capitata",11,366,12
"446","MCAP-C6","1192",0.00148993478260857,"MCAP-C6-1192","Montipora capitata",11,366,12
"447","MCAP-C6","121",-0.000768884615384832,"MCAP-C6-121","Montipora capitata",11,366,12
"448","MCAP-C6","1378",0.000873620689655247,"MCAP-C6-1378","Montipora capitata",11,366,12
"449","MCAP-C6","315",0.000911027874564381,"MCAP-C6-315","Montipora capitata",11,366,12
"450","MCAP-C6","34",-0.00113455433455424,"MCAP-C6-34","Montipora capitata",11,366,12
"451","MCAP-C6","492",0.000797626466275651,"MCAP-C6-492","Montipora capitata",11,366,12
"452","MCAP-C6","638",0.00059062291434933,"MCAP-C6-638","Montipora capitata",11,366,12
"453","MCAP-C6","948",0.00198995073891636,"MCAP-C6-948","Montipora capitata",11,366,12
"454","MCAP-C7","0",-0.0132133088235294,"MCAP-C7-0","Montipora capitata",13,359,35
"455","MCAP-C7","1048",0.00041334586466167,"MCAP-C7-1048","Montipora capitata",13,359,35
"456","MCAP-C7","1192",-0.000529334554334568,"MCAP-C7-1192","Montipora capitata",13,359,35
"457","MCAP-C7","121",-0.00712982954545476,"MCAP-C7-121","Montipora capitata",13,359,35
"458","MCAP-C7","1378",-0.00169609279609288,"MCAP-C7-1378","Montipora capitata",13,359,35
"459","MCAP-C7","315",-0.00154969040247692,"MCAP-C7-315","Montipora capitata",13,359,35
"460","MCAP-C7","34",-0.0104993021346461,"MCAP-C7-34","Montipora capitata",13,359,35
"461","MCAP-C7","492",0.00154746151026403,"MCAP-C7-492","Montipora capitata",13,359,35
"462","MCAP-C7","638",0.0019418461538462,"MCAP-C7-638","Montipora capitata",13,359,35
"463","MCAP-C7","948",0.00261011538461556,"MCAP-C7-948","Montipora capitata",13,359,35
"464","MCAP-D1","0",-0.00328882783882767,"MCAP-D1-0","Montipora capitata",1,360,18
"465","MCAP-D1","1048",0.0068619298245612,"MCAP-D1-1048","Montipora capitata",1,360,18
"466","MCAP-D1","1192",0.00718721948549534,"MCAP-D1-1192","Montipora capitata",1,360,18
"467","MCAP-D1","121",0.000965859683794325,"MCAP-D1-121","Montipora capitata",1,360,18
"468","MCAP-D1","1378",0.00713307104660042,"MCAP-D1-1378","Montipora capitata",1,360,18
"469","MCAP-D1","1409",0.00712719780219833,"MCAP-D1-1409","Montipora capitata",1,360,18
"470","MCAP-D1","315",0.00493761083743837,"MCAP-D1-315","Montipora capitata",1,360,18
"471","MCAP-D1","34",-0.00155239850903488,"MCAP-D1-34","Montipora capitata",1,360,18
"472","MCAP-D1","492",0.00637157909140666,"MCAP-D1-492","Montipora capitata",1,360,18
"473","MCAP-D1","638",0.0072605116796441,"MCAP-D1-638","Montipora capitata",1,360,18
"474","MCAP-D1","948",0.00744577205882377,"MCAP-D1-948","Montipora capitata",1,360,18
"475","MCAP-D2","0",-0.0044980798577452,"MCAP-D2-0","Montipora capitata",2,365,28
"476","MCAP-D2","1048",0.0125856086956523,"MCAP-D2-1048","Montipora capitata",2,365,28
"477","MCAP-D2","1192",0.0118935150166849,"MCAP-D2-1192","Montipora capitata",2,365,28
"478","MCAP-D2","121",-0.000897809750733017,"MCAP-D2-121","Montipora capitata",2,365,28
"479","MCAP-D2","1378",0.0115143233082709,"MCAP-D2-1378","Montipora capitata",2,365,28
"480","MCAP-D2","315",0.0040257142857144,"MCAP-D2-315","Montipora capitata",2,365,28
"481","MCAP-D2","34",-0.00320815270935964,"MCAP-D2-34","Montipora capitata",2,365,28
"482","MCAP-D2","492",0.00924929792429806,"MCAP-D2-492","Montipora capitata",2,365,28
"483","MCAP-D2","638",0.0114989743589742,"MCAP-D2-638","Montipora capitata",2,365,28
"484","MCAP-D2","948",0.0126025769230776,"MCAP-D2-948","Montipora capitata",2,365,28
"485","MCAP-D3","0",-0.010062115102639,"MCAP-D3-0","Montipora capitata",5,368,40
"486","MCAP-D3","1048",-0.00355595652173932,"MCAP-D3-1048","Montipora capitata",5,368,40
"487","MCAP-D3","1192",-0.00104464285714254,"MCAP-D3-1192","Montipora capitata",5,368,40
"488","MCAP-D3","121",-0.00443851938502677,"MCAP-D3-121","Montipora capitata",5,368,40
"489","MCAP-D3","1378",-0.00269105025409379,"MCAP-D3-1378","Montipora capitata",5,368,40
"490","MCAP-D3","315",-0.00343592880978845,"MCAP-D3-315","Montipora capitata",5,368,40
"491","MCAP-D3","34",-0.00801394736842117,"MCAP-D3-34","Montipora capitata",5,368,40
"492","MCAP-D3","492",-0.00357879728966681,"MCAP-D3-492","Montipora capitata",5,368,40
"493","MCAP-D3","638",-0.00236163306451617,"MCAP-D3-638","Montipora capitata",5,368,40
"494","MCAP-D3","948",-0.00363269230769255,"MCAP-D3-948","Montipora capitata",5,368,40
"495","MCAP-D4","0",-0.00900928137651806,"MCAP-D4-0","Montipora capitata",7,365,32
"496","MCAP-D4","1048",0.0138326666666664,"MCAP-D4-1048","Montipora capitata",7,365,32
"497","MCAP-D4","1192",0.0135082706766923,"MCAP-D4-1192","Montipora capitata",7,365,32
"498","MCAP-D4","121",-0.00563638034759363,"MCAP-D4-121","Montipora capitata",7,365,32
"499","MCAP-D4","1378",0.0155862068965519,"MCAP-D4-1378","Montipora capitata",7,365,32
"500","MCAP-D4","315",0.00342909090909079,"MCAP-D4-315","Montipora capitata",7,365,32
"501","MCAP-D4","34",-0.00776328205128202,"MCAP-D4-34","Montipora capitata",7,365,32
"502","MCAP-D4","492",0.00839706521739157,"MCAP-D4-492","Montipora capitata",7,365,32
"503","MCAP-D4","638",0.0124057894736844,"MCAP-D4-638","Montipora capitata",7,365,32
"504","MCAP-D4","948",0.0158421086956525,"MCAP-D4-948","Montipora capitata",7,365,32
"505","MCAP-D5","0",-0.00461239316239317,"MCAP-D5-0","Montipora capitata",9,365,22
"506","MCAP-D5","1048",0.0113654644268774,"MCAP-D5-1048","Montipora capitata",9,365,22
"507","MCAP-D5","1192",0.0107382266009852,"MCAP-D5-1192","Montipora capitata",9,365,22
"508","MCAP-D5","121",0.00428542780748655,"MCAP-D5-121","Montipora capitata",9,365,22
"509","MCAP-D5","1378",0.0115087803500852,"MCAP-D5-1378","Montipora capitata",9,365,22
"510","MCAP-D5","315",0.00868771929824576,"MCAP-D5-315","Montipora capitata",9,365,22
"511","MCAP-D5","34",-0.00295535087719285,"MCAP-D5-34","Montipora capitata",9,365,22
"512","MCAP-D5","492",0.011025652173913,"MCAP-D5-492","Montipora capitata",9,365,22
"513","MCAP-D5","638",0.0116165725578778,"MCAP-D5-638","Montipora capitata",9,365,22
"514","MCAP-D5","948",0.011500935960591,"MCAP-D5-948","Montipora capitata",9,365,22
"515","MCAP-D6","0",-0.000284313725490454,"MCAP-D6-0","Montipora capitata",12,360,12
"516","MCAP-D6","1048",0.00214080434782612,"MCAP-D6-1048","Montipora capitata",12,360,12
"517","MCAP-D6","1192",0.00383999999999974,"MCAP-D6-1192","Montipora capitata",12,360,12
"518","MCAP-D6","121",0.000942608695652024,"MCAP-D6-121","Montipora capitata",12,360,12
"519","MCAP-D6","1378",0.00181346153846172,"MCAP-D6-1378","Montipora capitata",12,360,12
"520","MCAP-D6","315",0.0026152255639097,"MCAP-D6-315","Montipora capitata",12,360,12
"521","MCAP-D6","34",0.000240667408231518,"MCAP-D6-34","Montipora capitata",12,360,12
"522","MCAP-D6","492",0.00243495652173896,"MCAP-D6-492","Montipora capitata",12,360,12
"523","MCAP-D6","638",0.00226996153846143,"MCAP-D6-638","Montipora capitata",12,360,12
"524","MCAP-D6","948",0.00126477272727265,"MCAP-D6-948","Montipora capitata",12,360,12
"525","MCAP-E1","0",-0.00523269022905673,"MCAP-E1-0","Montipora capitata",1,336,18
"526","MCAP-E1","1048",0.0135716261998875,"MCAP-E1-1048","Montipora capitata",1,336,18
"527","MCAP-E1","1192",0.0129508620689655,"MCAP-E1-1192","Montipora capitata",1,336,18
"528","MCAP-E1","121",0.00041460043787642,"MCAP-E1-121","Montipora capitata",1,336,18
"529","MCAP-E1","1378",0.0134532356532358,"MCAP-E1-1378","Montipora capitata",1,336,18
"530","MCAP-E1","1409",0.0130126785714289,"MCAP-E1-1409","Montipora capitata",1,336,18
"531","MCAP-E1","315",0.0057220085470085,"MCAP-E1-315","Montipora capitata",1,336,18
"532","MCAP-E1","34",-0.00296503854455749,"MCAP-E1-34","Montipora capitata",1,336,18
"533","MCAP-E1","492",0.00973478632478639,"MCAP-E1-492","Montipora capitata",1,336,18
"534","MCAP-E1","638",0.0111158043478261,"MCAP-E1-638","Montipora capitata",1,336,18
"535","MCAP-E1","948",0.0131664525691701,"MCAP-E1-948","Montipora capitata",1,336,18
"536","MCAP-E2","0",-0.0136718421052627,"MCAP-E2-0","Montipora capitata",3,357,28
"537","MCAP-E2","1048",0.0161054545454543,"MCAP-E2-1048","Montipora capitata",3,357,28
"538","MCAP-E2","1192",0.0143775,"MCAP-E2-1192","Montipora capitata",3,357,28
"539","MCAP-E2","121",-0.00104865196078401,"MCAP-E2-121","Montipora capitata",3,357,28
"540","MCAP-E2","1378",0.013417733990147,"MCAP-E2-1378","Montipora capitata",3,357,28
"541","MCAP-E2","315",0.00792642857142823,"MCAP-E2-315","Montipora capitata",3,357,28
"542","MCAP-E2","34",-0.0082465817448679,"MCAP-E2-34","Montipora capitata",3,357,28
"543","MCAP-E2","492",0.013850685160428,"MCAP-E2-492","Montipora capitata",3,357,28
"544","MCAP-E2","638",0.0141654545454542,"MCAP-E2-638","Montipora capitata",3,357,28
"545","MCAP-E2","948",0.0190259615384627,"MCAP-E2-948","Montipora capitata",3,357,28
"546","MCAP-E3","0",-0.0153890217391309,"MCAP-E3-0","Montipora capitata",6,364,40
"547","MCAP-E3","1048",-0.00235369847543777,"MCAP-E3-1048","Montipora capitata",6,364,40
"548","MCAP-E3","1192",-0.00431147826086976,"MCAP-E3-1192","Montipora capitata",6,364,40
"549","MCAP-E3","121",-0.00555178571428548,"MCAP-E3-121","Montipora capitata",6,364,40
"550","MCAP-E3","1378",-0.00356862745098052,"MCAP-E3-1378","Montipora capitata",6,364,40
"551","MCAP-E3","315",-0.00345792207792214,"MCAP-E3-315","Montipora capitata",6,364,40
"552","MCAP-E3","34",-0.0122703030303031,"MCAP-E3-34","Montipora capitata",6,364,40
"553","MCAP-E3","492",-0.00446956654456642,"MCAP-E3-492","Montipora capitata",6,364,40
"554","MCAP-E3","638",-0.00360012987012994,"MCAP-E3-638","Montipora capitata",6,364,40
"555","MCAP-E3","948",-0.0027089510939511,"MCAP-E3-948","Montipora capitata",6,364,40
"556","MCAP-E4","0",-0.00768058823529388,"MCAP-E4-0","Montipora capitata",8,364,32
"557","MCAP-E4","1048",0.00999088669950745,"MCAP-E4-1048","Montipora capitata",8,364,32
"558","MCAP-E4","1192",0.0115400384897357,"MCAP-E4-1192","Montipora capitata",8,364,32
"559","MCAP-E4","121",-0.00337073529411769,"MCAP-E4-121","Montipora capitata",8,364,32
"560","MCAP-E4","1378",0.00914681318681372,"MCAP-E4-1378","Montipora capitata",8,364,32
"561","MCAP-E4","315",0.00611484962405954,"MCAP-E4-315","Montipora capitata",8,364,32
"562","MCAP-E4","34",-0.00666438502673777,"MCAP-E4-34","Montipora capitata",8,364,32
"563","MCAP-E4","492",0.0098531538461549,"MCAP-E4-492","Montipora capitata",8,364,32
"564","MCAP-E4","638",0.0120930827067659,"MCAP-E4-638","Montipora capitata",8,364,32
"565","MCAP-E4","948",0.0119582887700533,"MCAP-E4-948","Montipora capitata",8,364,32
"566","MCAP-E5","0",-0.00417516420361232,"MCAP-E5-0","Montipora capitata",10,363,22
"567","MCAP-E5","1048",0.0146713306451612,"MCAP-E5-1048","Montipora capitata",10,363,22
"568","MCAP-E5","1192",0.0147272961816311,"MCAP-E5-1192","Montipora capitata",10,363,22
"569","MCAP-E5","121",0.00776331168831152,"MCAP-E5-121","Montipora capitata",10,363,22
"570","MCAP-E5","1378",0.014755488721805,"MCAP-E5-1378","Montipora capitata",10,363,22
"571","MCAP-E5","315",0.013752666666667,"MCAP-E5-315","Montipora capitata",10,363,22
"572","MCAP-E5","34",5.80219780219543e-05,"MCAP-E5-34","Montipora capitata",10,363,22
"573","MCAP-E5","492",0.015043675213675,"MCAP-E5-492","Montipora capitata",10,363,22
"574","MCAP-E5","638",0.0145477272727271,"MCAP-E5-638","Montipora capitata",10,363,22
"575","MCAP-E5","948",0.0147524751718869,"MCAP-E5-948","Montipora capitata",10,363,22
"576","MCAP-E6","0",-0.00603458498023694,"MCAP-E6-0","Montipora capitata",12,357,12
"577","MCAP-E6","1048",0.00207112353372439,"MCAP-E6-1048","Montipora capitata",12,357,12
"578","MCAP-E6","1192",0.00126811538461558,"MCAP-E6-1192","Montipora capitata",12,357,12
"579","MCAP-E6","121",0.00208862224731801,"MCAP-E6-121","Montipora capitata",12,357,12
"580","MCAP-E6","1378",0.00148345299145306,"MCAP-E6-1378","Montipora capitata",12,357,12
"581","MCAP-E6","315",0.00267722832722832,"MCAP-E6-315","Montipora capitata",12,357,12
"582","MCAP-E6","34",0.00122573529411775,"MCAP-E6-34","Montipora capitata",12,357,12
"583","MCAP-E6","492",0.00291744071146245,"MCAP-E6-492","Montipora capitata",12,357,12
"584","MCAP-E6","638",0.00234369565217389,"MCAP-E6-638","Montipora capitata",12,357,12
"585","MCAP-E6","948",0.0011399288451012,"MCAP-E6-948","Montipora capitata",12,357,12
"586","MCAP-E7","0",-0.00469115384615435,"MCAP-E7-0","Montipora capitata",14,364,35
"587","MCAP-E7","1048",0.00159565217391308,"MCAP-E7-1048","Montipora capitata",14,364,35
"588","MCAP-E7","1192",-0.000612653846153941,"MCAP-E7-1192","Montipora capitata",14,364,35
"589","MCAP-E7","121",-0.00205454887218043,"MCAP-E7-121","Montipora capitata",14,364,35
"590","MCAP-E7","1378",-0.0030854489164089,"MCAP-E7-1378","Montipora capitata",14,364,35
"591","MCAP-E7","315",0.000229195804195664,"MCAP-E7-315","Montipora capitata",14,364,35
"592","MCAP-E7","34",-0.00390561829474832,"MCAP-E7-34","Montipora capitata",14,364,35
"593","MCAP-E7","492",0.00290101503759366,"MCAP-E7-492","Montipora capitata",14,364,35
"594","MCAP-E7","638",0.0035097967250141,"MCAP-E7-638","Montipora capitata",14,364,35
"595","MCAP-E7","948",0.00114160427807493,"MCAP-E7-948","Montipora capitata",14,364,35
"596","MCAP-F1","0",-0.00360431138628816,"MCAP-F1-0","Montipora capitata",1,351,18
"597","MCAP-F1","1048",0.0112139709906957,"MCAP-F1-1048","Montipora capitata",1,351,18
"598","MCAP-F1","1192",0.0104699624060151,"MCAP-F1-1192","Montipora capitata",1,351,18
"599","MCAP-F1","121",0.00186257692307701,"MCAP-F1-121","Montipora capitata",1,351,18
"600","MCAP-F1","1378",0.0102888478379857,"MCAP-F1-1378","Montipora capitata",1,351,18
"601","MCAP-F1","1409",0.00932333333333366,"MCAP-F1-1409","Montipora capitata",1,351,18
"602","MCAP-F1","315",0.00600219298245624,"MCAP-F1-315","Montipora capitata",1,351,18
"603","MCAP-F1","34",-0.00150405241935474,"MCAP-F1-34","Montipora capitata",1,351,18
"604","MCAP-F1","492",0.00983342744212369,"MCAP-F1-492","Montipora capitata",1,351,18
"605","MCAP-F1","638",0.0111673374613006,"MCAP-F1-638","Montipora capitata",1,351,18
"606","MCAP-F1","948",0.0114729637096774,"MCAP-F1-948","Montipora capitata",1,351,18
"607","MCAP-F2","0",-0.0163402631578945,"MCAP-F2-0","Montipora capitata",3,364,28
"608","MCAP-F2","1048",0.0110630700778642,"MCAP-F2-1048","Montipora capitata",3,364,28
"609","MCAP-F2","1192",0.0111854230769239,"MCAP-F2-1192","Montipora capitata",3,364,28
"610","MCAP-F2","121",-0.00143348390739673,"MCAP-F2-121","Montipora capitata",3,364,28
"611","MCAP-F2","1378",0.0101228571428575,"MCAP-F2-1378","Montipora capitata",3,364,28
"612","MCAP-F2","315",0.00662947368421061,"MCAP-F2-315","Montipora capitata",3,364,28
"613","MCAP-F2","34",-0.00697958211143658,"MCAP-F2-34","Montipora capitata",3,364,28
"614","MCAP-F2","492",0.011107520053476,"MCAP-F2-492","Montipora capitata",3,364,28
"615","MCAP-F2","638",0.0115395750988143,"MCAP-F2-638","Montipora capitata",3,364,28
"616","MCAP-F2","948",0.0121330287777657,"MCAP-F2-948","Montipora capitata",3,364,28
"617","MCAP-F3","0",-0.0157367826086962,"MCAP-F3-0","Montipora capitata",6,361,40
"618","MCAP-F3","1048",-0.00441909184726536,"MCAP-F3-1048","Montipora capitata",6,361,40
"619","MCAP-F3","1192",-0.00486660714285716,"MCAP-F3-1192","Montipora capitata",6,361,40
"620","MCAP-F3","121",-0.00450084615384647,"MCAP-F3-121","Montipora capitata",6,361,40
"621","MCAP-F3","1378",-0.00516967032967066,"MCAP-F3-1378","Montipora capitata",6,361,40
"622","MCAP-F3","315",-0.00626376623376637,"MCAP-F3-315","Montipora capitata",6,361,40
"623","MCAP-F3","34",-0.0136116666666662,"MCAP-F3-34","Montipora capitata",6,361,40
"624","MCAP-F3","492",-0.00573259829059823,"MCAP-F3-492","Montipora capitata",6,361,40
"625","MCAP-F3","638",-0.00498560371517051,"MCAP-F3-638","Montipora capitata",6,361,40
"626","MCAP-F3","948",-0.00377789104278087,"MCAP-F3-948","Montipora capitata",6,361,40
"627","MCAP-F4","0",-0.00831451127819599,"MCAP-F4-0","Montipora capitata",8,366,32
"628","MCAP-F4","1048",0.0138690656284758,"MCAP-F4-1048","Montipora capitata",8,366,32
"629","MCAP-F4","1192",0.0127393951612905,"MCAP-F4-1192","Montipora capitata",8,366,32
