"Plot Title: 20444040_HIMB2023"
"#","Date Time, GMT-10:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
88,09/21/23 02:40:00 AM,27.038,,,,,
89,09/21/23 02:50:00 AM,27.038,,,,,
90,09/21/23 03:00:00 AM,27.038,,,,,
91,09/21/23 03:10:00 AM,27.038,,,,,
92,09/21/23 03:20:00 AM,27.014,,,,,
93,09/21/23 03:30:00 AM,26.989,,,,,
94,09/21/23 03:40:00 AM,26.989,,,,,
95,09/21/23 03:50:00 AM,26.989,,,,,
96,09/21/23 04:00:00 AM,26.989,,,,,
97,09/21/23 04:10:00 AM,26.989,,,,,
98,09/21/23 04:20:00 AM,26.965,,,,,
99,09/21/23 04:30:00 AM,26.940,,,,,
100,09/21/23 04:40:00 AM,26.965,,,,,
101,09/21/23 04:50:00 AM,26.989,,,,,
102,09/21/23 05:00:00 AM,26.989,,,,,
103,09/21/23 05:10:00 AM,26.965,,,,,
104,09/21/23 05:20:00 AM,26.965,,,,,
105,09/21/23 05:30:00 AM,26.940,,,,,
106,09/21/23 05:40:00 AM,26.940,,,,,
107,09/21/23 05:50:00 AM,26.916,,,,,
108,09/21/23 06:00:00 AM,26.916,,,,,
109,09/21/23 06:10:00 AM,26.891,,,,,
110,09/21/23 06:20:00 AM,26.891,,,,,
111,09/21/23 06:30:00 AM,26.867,,,,,
112,09/21/23 06:40:00 AM,26.867,,,,,
113,09/21/23 06:50:00 AM,26.867,,,,,
114,09/21/23 07:00:00 AM,26.867,,,,,
115,09/21/23 07:10:00 AM,26.891,,,,,
116,09/21/23 07:20:00 AM,26.891,,,,,
117,09/21/23 07:30:00 AM,26.891,,,,,
118,09/21/23 07:40:00 AM,26.891,,,,,
119,09/21/23 07:50:00 AM,26.916,,,,,
120,09/21/23 08:00:00 AM,26.940,,,,,
121,09/21/23 08:10:00 AM,26.940,,,,,
122,09/21/23 08:20:00 AM,26.989,,,,,
123,09/21/23 08:30:00 AM,27.087,,,,,
124,09/21/23 08:40:00 AM,27.161,,,,,
125,09/21/23 08:50:00 AM,27.210,,,,,
126,09/21/23 09:00:00 AM,27.456,,,,,
127,09/21/23 09:10:00 AM,27.604,,,,,
128,09/21/23 09:20:00 AM,27.653,,,,,
129,09/21/23 09:30:00 AM,27.702,,,,,
130,09/21/23 09:40:00 AM,27.530,,,,,
131,09/21/23 09:50:00 AM,27.530,,,,,
132,09/21/23 10:00:00 AM,27.579,,,,,
133,09/21/23 10:10:00 AM,27.554,,,,,
134,09/21/23 10:20:00 AM,27.530,,,,,
135,09/21/23 10:30:00 AM,27.604,,,,,
136,09/21/23 10:40:00 AM,27.628,,,,,
137,09/21/23 10:50:00 AM,27.677,,,,,
138,09/21/23 11:00:00 AM,27.751,,,,,
139,09/21/23 11:10:00 AM,27.825,,,,,
140,09/21/23 11:20:00 AM,27.850,,,,,
141,09/21/23 11:30:00 AM,27.875,,,,,
142,09/21/23 11:40:00 AM,27.875,,,,,
143,09/21/23 11:50:00 AM,27.875,,,,,
144,09/21/23 12:00:00 PM,27.776,,,,,
145,09/21/23 12:10:00 PM,27.850,,,,,
146,09/21/23 12:20:00 PM,27.949,,,,,
147,09/21/23 12:30:00 PM,28.023,,,,,
148,09/21/23 12:40:00 PM,27.974,,,,,
149,09/21/23 12:50:00 PM,27.850,,,,,
150,09/21/23 01:00:00 PM,27.875,,,,,
151,09/21/23 01:10:00 PM,27.727,,,,,
152,09/21/23 01:20:00 PM,27.628,,,,,
153,09/21/23 01:30:00 PM,27.579,,,,,
154,09/21/23 01:40:00 PM,27.579,,,,,
155,09/21/23 01:50:00 PM,27.579,,,,,
156,09/21/23 02:00:00 PM,27.628,,,,,
157,09/21/23 02:10:00 PM,27.604,,,,,
158,09/21/23 02:20:00 PM,27.579,,,,,
159,09/21/23 02:30:00 PM,27.530,,,,,
160,09/21/23 02:40:00 PM,27.554,,,,,
161,09/21/23 02:50:00 PM,27.579,,,,,
162,09/21/23 03:00:00 PM,27.530,,,,,
163,09/21/23 03:10:00 PM,27.530,,,,,
164,09/21/23 03:20:00 PM,27.505,,,,,
165,09/21/23 03:30:00 PM,27.505,,,,,
166,09/21/23 03:40:00 PM,27.505,,,,,
167,09/21/23 03:50:00 PM,27.481,,,,,
168,09/21/23 04:00:00 PM,27.456,,,,,
169,09/21/23 04:10:00 PM,27.407,,,,,
170,09/21/23 04:20:00 PM,27.382,,,,,
171,09/21/23 04:30:00 PM,27.358,,,,,
172,09/21/23 04:40:00 PM,27.358,,,,,
173,09/21/23 04:50:00 PM,27.333,,,,,
174,09/21/23 05:00:00 PM,27.308,,,,,
175,09/21/23 05:10:00 PM,27.284,,,,,
176,09/21/23 05:20:00 PM,27.235,,,,,
177,09/21/23 05:30:00 PM,27.186,,,,,
178,09/21/23 05:40:00 PM,27.186,,,,,
179,09/21/23 05:50:00 PM,27.210,,,,,
180,09/21/23 06:00:00 PM,27.210,,,,,
181,09/21/23 06:10:00 PM,27.210,,,,,
182,09/21/23 06:20:00 PM,27.186,,,,,
183,09/21/23 06:30:00 PM,27.210,,,,,
184,09/21/23 06:40:00 PM,27.235,,,,,
185,09/21/23 06:50:00 PM,27.259,,,,,
186,09/21/23 07:00:00 PM,27.235,,,,,
187,09/21/23 07:10:00 PM,27.210,,,,,
188,09/21/23 07:20:00 PM,27.235,,,,,
189,09/21/23 07:30:00 PM,27.235,,,,,
190,09/21/23 07:40:00 PM,27.259,,,,,
191,09/21/23 07:50:00 PM,27.235,,,,,
192,09/21/23 08:00:00 PM,27.235,,,,,
193,09/21/23 08:10:00 PM,27.210,,,,,
194,09/21/23 08:20:00 PM,27.210,,,,,
195,09/21/23 08:30:00 PM,27.186,,,,,
196,09/21/23 08:40:00 PM,27.161,,,,,
197,09/21/23 08:50:00 PM,27.136,,,,,
198,09/21/23 09:00:00 PM,27.112,,,,,
199,09/21/23 09:10:00 PM,27.087,,,,,
200,09/21/23 09:20:00 PM,27.087,,,,,
201,09/21/23 09:30:00 PM,27.063,,,,,
202,09/21/23 09:40:00 PM,27.063,,,,,
203,09/21/23 09:50:00 PM,27.063,,,,,
204,09/21/23 10:00:00 PM,27.063,,,,,
205,09/21/23 10:10:00 PM,27.038,,,,,
206,09/21/23 10:20:00 PM,27.038,,,,,
207,09/21/23 10:30:00 PM,27.038,,,,,
208,09/21/23 10:40:00 PM,27.038,,,,,
209,09/21/23 10:50:00 PM,27.038,,,,,
210,09/21/23 11:00:00 PM,27.014,,,,,
211,09/21/23 11:10:00 PM,26.989,,,,,
212,09/21/23 11:20:00 PM,26.965,,,,,
213,09/21/23 11:30:00 PM,26.940,,,,,
214,09/21/23 11:40:00 PM,26.940,,,,,
215,09/21/23 11:50:00 PM,26.940,,,,,
216,09/22/23 12:00:00 AM,26.940,,,,,
217,09/22/23 12:10:00 AM,26.916,,,,,
218,09/22/23 12:20:00 AM,26.891,,,,,
219,09/22/23 12:30:00 AM,26.891,,,,,
220,09/22/23 12:40:00 AM,26.867,,,,,
221,09/22/23 12:50:00 AM,26.867,,,,,
222,09/22/23 01:00:00 AM,26.867,,,,,
223,09/22/23 01:10:00 AM,26.867,,,,,
224,09/22/23 01:20:00 AM,26.842,,,,,
225,09/22/23 01:30:00 AM,26.867,,,,,
226,09/22/23 01:40:00 AM,26.867,,,,,
227,09/22/23 01:50:00 AM,26.867,,,,,
228,09/22/23 02:00:00 AM,26.867,,,,,
229,09/22/23 02:10:00 AM,26.867,,,,,
230,09/22/23 02:20:00 AM,26.867,,,,,
231,09/22/23 02:30:00 AM,26.842,,,,,
232,09/22/23 02:40:00 AM,26.842,,,,,
233,09/22/23 02:50:00 AM,26.842,,,,,
234,09/22/23 03:00:00 AM,26.842,,,,,
235,09/22/23 03:10:00 AM,26.842,,,,,
236,09/22/23 03:20:00 AM,26.842,,,,,
237,09/22/23 03:30:00 AM,26.842,,,,,
238,09/22/23 03:40:00 AM,26.818,,,,,
239,09/22/23 03:50:00 AM,26.842,,,,,
240,09/22/23 04:00:00 AM,26.842,,,,,
241,09/22/23 04:10:00 AM,26.842,,,,,
242,09/22/23 04:20:00 AM,26.818,,,,,
243,09/22/23 04:30:00 AM,26.818,,,,,
244,09/22/23 04:40:00 AM,26.769,,,,,
245,09/22/23 04:50:00 AM,26.744,,,,,
246,09/22/23 05:00:00 AM,26.744,,,,,
247,09/22/23 05:10:00 AM,26.769,,,,,
248,09/22/23 05:20:00 AM,26.769,,,,,
249,09/22/23 05:30:00 AM,26.769,,,,,
250,09/22/23 05:40:00 AM,26.622,,,,,
251,09/22/23 05:50:00 AM,26.549,,,,,
252,09/22/23 06:00:00 AM,26.549,,,,,
253,09/22/23 06:10:00 AM,26.598,,,,,
254,09/22/23 06:20:00 AM,26.622,,,,,
255,09/22/23 06:30:00 AM,26.646,,,,,
256,09/22/23 06:40:00 AM,26.646,,,,,
257,09/22/23 06:50:00 AM,26.646,,,,,
258,09/22/23 07:00:00 AM,26.646,,,,,
259,09/22/23 07:10:00 AM,26.671,,,,,
260,09/22/23 07:20:00 AM,26.720,,,,,
261,09/22/23 07:30:00 AM,26.744,,,,,
262,09/22/23 07:40:00 AM,26.769,,,,,
263,09/22/23 07:50:00 AM,26.769,,,,,
264,09/22/23 08:00:00 AM,26.793,,,,,
265,09/22/23 08:10:00 AM,26.769,,,,,
266,09/22/23 08:20:00 AM,26.818,,,,,
267,09/22/23 08:30:00 AM,26.916,,,,,
268,09/22/23 08:40:00 AM,26.940,,,,,
269,09/22/23 08:50:00 AM,27.038,,,,,
270,09/22/23 09:00:00 AM,27.136,,,,,
271,09/22/23 09:10:00 AM,27.161,,,,,
272,09/22/23 09:20:00 AM,27.210,,,,,
273,09/22/23 09:30:00 AM,27.210,,,,,
274,09/22/23 09:40:00 AM,27.186,,,,,
275,09/22/23 09:50:00 AM,27.161,,,,,
276,09/22/23 10:00:00 AM,27.161,,,,,
277,09/22/23 10:10:00 AM,27.210,,,,,
278,09/22/23 10:20:00 AM,27.284,,,,,
279,09/22/23 10:30:00 AM,27.333,,,,,
280,09/22/23 10:40:00 AM,27.333,,,,,
281,09/22/23 10:50:00 AM,27.284,,,,,
282,09/22/23 11:00:00 AM,27.235,,,,,
283,09/22/23 11:10:00 AM,27.235,,,,,
284,09/22/23 11:20:00 AM,27.210,,,,,
285,09/22/23 11:30:00 AM,27.235,,,,,
286,09/22/23 11:40:00 AM,27.259,,,,,
287,09/22/23 11:50:00 AM,27.308,,,,,
288,09/22/23 12:00:00 PM,27.333,,,,,
289,09/22/23 12:10:00 PM,27.333,,,,,
290,09/22/23 12:20:00 PM,27.382,,,,,
291,09/22/23 12:30:00 PM,27.382,,,,,
292,09/22/23 12:40:00 PM,27.481,,,,,
293,09/22/23 12:50:00 PM,27.481,,,,,
294,09/22/23 01:00:00 PM,27.456,,,,,
295,09/22/23 01:10:00 PM,27.407,,,,,
296,09/22/23 01:20:00 PM,27.382,,,,,
297,09/22/23 01:30:00 PM,27.407,,,,,
298,09/22/23 01:40:00 PM,27.382,,,,,
299,09/22/23 01:50:00 PM,27.382,,,,,
300,09/22/23 02:00:00 PM,27.333,,,,,
301,09/22/23 02:10:00 PM,27.284,,,,,
302,09/22/23 02:20:00 PM,27.235,,,,,
303,09/22/23 02:30:00 PM,27.308,,,,,
304,09/22/23 02:40:00 PM,27.235,,,,,
305,09/22/23 02:50:00 PM,27.210,,,,,
306,09/22/23 03:00:00 PM,27.186,,,,,
307,09/22/23 03:10:00 PM,27.186,,,,,
308,09/22/23 03:20:00 PM,27.284,,,,,
309,09/22/23 03:30:00 PM,27.235,,,,,
310,09/22/23 03:40:00 PM,27.235,,,,,
311,09/22/23 03:50:00 PM,27.210,,,,,
312,09/22/23 04:00:00 PM,27.259,,,,,
313,09/22/23 04:10:00 PM,27.235,,,,,
314,09/22/23 04:20:00 PM,27.235,,,,,
315,09/22/23 04:30:00 PM,27.235,,,,,
316,09/22/23 04:40:00 PM,27.235,,,,,
317,09/22/23 04:50:00 PM,27.235,,,,,
318,09/22/23 05:00:00 PM,27.210,,,,,
319,09/22/23 05:10:00 PM,27.186,,,,,
320,09/22/23 05:20:00 PM,27.161,,,,,
321,09/22/23 05:30:00 PM,27.136,,,,,
322,09/22/23 05:40:00 PM,27.136,,,,,
323,09/22/23 05:50:00 PM,27.112,,,,,
324,09/22/23 06:00:00 PM,27.087,,,,,
325,09/22/23 06:10:00 PM,27.063,,,,,
326,09/22/23 06:20:00 PM,27.014,,,,,
327,09/22/23 06:30:00 PM,26.989,,,,,
328,09/22/23 06:40:00 PM,26.989,,,,,
329,09/22/23 06:50:00 PM,26.965,,,,,
330,09/22/23 07:00:00 PM,26.940,,,,,
331,09/22/23 07:10:00 PM,26.940,,,,,
332,09/22/23 07:20:00 PM,26.916,,,,,
333,09/22/23 07:30:00 PM,26.916,,,,,
334,09/22/23 07:40:00 PM,26.891,,,,,
335,09/22/23 07:50:00 PM,26.867,,,,,
336,09/22/23 08:00:00 PM,26.842,,,,,
337,09/22/23 08:10:00 PM,26.842,,,,,
338,09/22/23 08:20:00 PM,26.818,,,,,
339,09/22/23 08:30:00 PM,26.793,,,,,
340,09/22/23 08:40:00 PM,26.769,,,,,
341,09/22/23 08:50:00 PM,26.744,,,,,
342,09/22/23 09:00:00 PM,26.744,,,,,
343,09/22/23 09:10:00 PM,26.744,,,,,
344,09/22/23 09:20:00 PM,26.769,,,,,
345,09/22/23 09:30:00 PM,26.769,,,,,
346,09/22/23 09:40:00 PM,26.769,,,,,
347,09/22/23 09:50:00 PM,26.793,,,,,
348,09/22/23 10:00:00 PM,26.769,,,,,
349,09/22/23 10:10:00 PM,26.769,,,,,
350,09/22/23 10:20:00 PM,26.720,,,,,
351,09/22/23 10:30:00 PM,26.720,,,,,
352,09/22/23 10:40:00 PM,26.695,,,,,
353,09/22/23 10:50:00 PM,26.695,,,,,
354,09/22/23 11:00:00 PM,26.695,,,,,
355,09/22/23 11:10:00 PM,26.671,,,,,
356,09/22/23 11:20:00 PM,26.671,,,,,
357,09/22/23 11:30:00 PM,26.695,,,,,
358,09/22/23 11:40:00 PM,26.695,,,,,
359,09/22/23 11:50:00 PM,26.720,,,,,
360,09/23/23 12:00:00 AM,26.720,,,,,
361,09/23/23 12:10:00 AM,26.744,,,,,
362,09/23/23 12:20:00 AM,26.744,,,,,
363,09/23/23 12:30:00 AM,26.744,,,,,
364,09/23/23 12:40:00 AM,26.744,,,,,
365,09/23/23 12:50:00 AM,26.720,,,,,
366,09/23/23 01:00:00 AM,26.744,,,,,
367,09/23/23 01:10:00 AM,26.744,,,,,
368,09/23/23 01:20:00 AM,26.744,,,,,
369,09/23/23 01:30:00 AM,26.744,,,,,
370,09/23/23 01:40:00 AM,26.720,,,,,
371,09/23/23 01:50:00 AM,26.720,,,,,
372,09/23/23 02:00:00 AM,26.744,,,,,
373,09/23/23 02:10:00 AM,26.744,,,,,
374,09/23/23 02:20:00 AM,26.720,,,,,
375,09/23/23 02:30:00 AM,26.744,,,,,
376,09/23/23 02:40:00 AM,26.744,,,,,
377,09/23/23 02:50:00 AM,26.744,,,,,
378,09/23/23 03:00:00 AM,26.744,,,,,
379,09/23/23 03:10:00 AM,26.769,,,,,
380,09/23/23 03:20:00 AM,26.769,,,,,
381,09/23/23 03:30:00 AM,26.744,,,,,
382,09/23/23 03:40:00 AM,26.720,,,,,
383,09/23/23 03:50:00 AM,26.720,,,,,
384,09/23/23 04:00:00 AM,26.720,,,,,
385,09/23/23 04:10:00 AM,26.695,,,,,
386,09/23/23 04:20:00 AM,26.695,,,,,
387,09/23/23 04:30:00 AM,26.695,,,,,
388,09/23/23 04:40:00 AM,26.695,,,,,
389,09/23/23 04:50:00 AM,26.695,,,,,
390,09/23/23 05:00:00 AM,26.695,,,,,
391,09/23/23 05:10:00 AM,26.720,,,,,
392,09/23/23 05:20:00 AM,26.720,,,,,
393,09/23/23 05:30:00 AM,26.695,,,,,
394,09/23/23 05:40:00 AM,26.695,,,,,
395,09/23/23 05:50:00 AM,26.671,,,,,
396,09/23/23 06:00:00 AM,26.646,,,,,
397,09/23/23 06:10:00 AM,26.646,,,,,
398,09/23/23 06:20:00 AM,26.671,,,,,
399,09/23/23 06:30:00 AM,26.671,,,,,
400,09/23/23 06:40:00 AM,26.671,,,,,
401,09/23/23 06:50:00 AM,26.695,,,,,
402,09/23/23 07:00:00 AM,26.695,,,,,
403,09/23/23 07:10:00 AM,26.695,,,,,
404,09/23/23 07:20:00 AM,26.720,,,,,
405,09/23/23 07:30:00 AM,26.720,,,,,
406,09/23/23 07:40:00 AM,26.744,,,,,
407,09/23/23 07:50:00 AM,26.744,,,,,
408,09/23/23 08:00:00 AM,26.744,,,,,
409,09/23/23 08:10:00 AM,26.744,,,,,
410,09/23/23 08:20:00 AM,26.818,,,,,
411,09/23/23 08:30:00 AM,26.891,,,,,
412,09/23/23 08:40:00 AM,27.038,,,,,
413,09/23/23 08:50:00 AM,27.235,,,,,
414,09/23/23 09:00:00 AM,27.333,,,,,
415,09/23/23 09:10:00 AM,27.382,,,,,
416,09/23/23 09:20:00 AM,27.407,,,,,
417,09/23/23 09:30:00 AM,27.407,,,,,
418,09/23/23 09:40:00 AM,27.333,,,,,
419,09/23/23 09:50:00 AM,27.333,,,,,
420,09/23/23 10:00:00 AM,27.333,,,,,
421,09/23/23 10:10:00 AM,27.358,,,,,
422,09/23/23 10:20:00 AM,27.382,,,,,
423,09/23/23 10:30:00 AM,27.407,,,,,
424,09/23/23 10:40:00 AM,27.431,,,,,
425,09/23/23 10:50:00 AM,27.481,,,,,
426,09/23/23 11:00:00 AM,27.481,,,,,
427,09/23/23 11:10:00 AM,27.554,,,,,
428,09/23/23 11:20:00 AM,27.579,,,,,
429,09/23/23 11:30:00 AM,27.604,,,,,
430,09/23/23 11:40:00 AM,27.628,,,,,
431,09/23/23 11:50:00 AM,27.677,,,,,
432,09/23/23 12:00:00 PM,27.702,,,,,
433,09/23/23 12:10:00 PM,27.751,,,,,
434,09/23/23 12:20:00 PM,27.825,,,,,
435,09/23/23 12:30:00 PM,27.850,,,,,
436,09/23/23 12:40:00 PM,27.875,,,,,
437,09/23/23 12:50:00 PM,27.875,,,,,
438,09/23/23 01:00:00 PM,27.875,,,,,
439,09/23/23 01:10:00 PM,27.924,,,,,
440,09/23/23 01:20:00 PM,27.924,,,,,
441,09/23/23 01:30:00 PM,27.924,,,,,
442,09/23/23 01:40:00 PM,27.949,,,,,
443,09/23/23 01:50:00 PM,27.998,,,,,
444,09/23/23 02:00:00 PM,27.899,,,,,
445,09/23/23 02:10:00 PM,27.776,,,,,
446,09/23/23 02:20:00 PM,27.702,,,,,
447,09/23/23 02:30:00 PM,27.604,,,,,
448,09/23/23 02:40:00 PM,27.579,,,,,
449,09/23/23 02:50:00 PM,27.554,,,,,
450,09/23/23 03:00:00 PM,27.505,,,,,
451,09/23/23 03:10:00 PM,27.481,,,,,
452,09/23/23 03:20:00 PM,27.431,,,,,
453,09/23/23 03:30:00 PM,27.431,,,,,
454,09/23/23 03:40:00 PM,27.407,,,,,
455,09/23/23 03:50:00 PM,27.407,,,,,
456,09/23/23 04:00:00 PM,27.431,,,,,
457,09/23/23 04:10:00 PM,27.456,,,,,
458,09/23/23 04:20:00 PM,27.431,,,,,
459,09/23/23 04:30:00 PM,27.407,,,,,
460,09/23/23 04:40:00 PM,27.431,,,,,
461,09/23/23 04:50:00 PM,27.407,,,,,
462,09/23/23 05:00:00 PM,27.407,,,,,
463,09/23/23 05:10:00 PM,27.382,,,,,
464,09/23/23 05:20:00 PM,27.333,,,,,
465,09/23/23 05:30:00 PM,27.284,,,,,
466,09/23/23 05:40:00 PM,27.259,,,,,
467,09/23/23 05:50:00 PM,27.235,,,,,
468,09/23/23 06:00:00 PM,27.210,,,,,
469,09/23/23 06:10:00 PM,27.186,,,,,
470,09/23/23 06:20:00 PM,27.186,,,,,
471,09/23/23 06:30:00 PM,27.161,,,,,
472,09/23/23 06:40:00 PM,27.161,,,,,
473,09/23/23 06:50:00 PM,27.161,,,,,
474,09/23/23 07:00:00 PM,27.161,,,,,
475,09/23/23 07:10:00 PM,27.136,,,,,
476,09/23/23 07:20:00 PM,27.087,,,,,
477,09/23/23 07:30:00 PM,27.087,,,,,
478,09/23/23 07:40:00 PM,27.063,,,,,
479,09/23/23 07:50:00 PM,27.038,,,,,
480,09/23/23 08:00:00 PM,27.038,,,,,
481,09/23/23 08:10:00 PM,26.989,,,,,
482,09/23/23 08:20:00 PM,26.989,,,,,
483,09/23/23 08:30:00 PM,26.965,,,,,
484,09/23/23 08:40:00 PM,26.965,,,,,
485,09/23/23 08:50:00 PM,26.965,,,,,
486,09/23/23 09:00:00 PM,26.965,,,,,
487,09/23/23 09:10:00 PM,26.965,,,,,
488,09/23/23 09:20:00 PM,26.940,,,,,
489,09/23/23 09:30:00 PM,26.940,,,,,
490,09/23/23 09:40:00 PM,26.891,,,,,
491,09/23/23 09:50:00 PM,26.891,,,,,
492,09/23/23 10:00:00 PM,26.867,,,,,
493,09/23/23 10:10:00 PM,26.842,,,,,
494,09/23/23 10:20:00 PM,26.842,,,,,
495,09/23/23 10:30:00 PM,26.842,,,,,
496,09/23/23 10:40:00 PM,26.842,,,,,
497,09/23/23 10:50:00 PM,26.818,,,,,
498,09/23/23 11:00:00 PM,26.818,,,,,
499,09/23/23 11:10:00 PM,26.793,,,,,
500,09/23/23 11:20:00 PM,26.793,,,,,
501,09/23/23 11:30:00 PM,26.793,,,,,
502,09/23/23 11:40:00 PM,26.769,,,,,
503,09/23/23 11:50:00 PM,26.744,,,,,
504,09/24/23 12:00:00 AM,26.744,,,,,
505,09/24/23 12:10:00 AM,26.744,,,,,
506,09/24/23 12:20:00 AM,26.720,,,,,
507,09/24/23 12:30:00 AM,26.695,,,,,
508,09/24/23 12:40:00 AM,26.671,,,,,
509,09/24/23 12:50:00 AM,26.695,,,,,
510,09/24/23 01:00:00 AM,26.671,,,,,
511,09/24/23 01:10:00 AM,26.671,,,,,
512,09/24/23 01:20:00 AM,26.671,,,,,
513,09/24/23 01:30:00 AM,26.671,,,,,
514,09/24/23 01:40:00 AM,26.671,,,,,
515,09/24/23 01:50:00 AM,26.671,,,,,
516,09/24/23 02:00:00 AM,26.695,,,,,
517,09/24/23 02:10:00 AM,26.671,,,,,
518,09/24/23 02:20:00 AM,26.671,,,,,
519,09/24/23 02:30:00 AM,26.671,,,,,
520,09/24/23 02:40:00 AM,26.646,,,,,
521,09/24/23 02:50:00 AM,26.646,,,,,
522,09/24/23 03:00:00 AM,26.622,,,,,
523,09/24/23 03:10:00 AM,26.622,,,,,
524,09/24/23 03:20:00 AM,26.622,,,,,
525,09/24/23 03:30:00 AM,26.622,,,,,
526,09/24/23 03:40:00 AM,26.646,,,,,
527,09/24/23 03:50:00 AM,26.646,,,,,
528,09/24/23 04:00:00 AM,26.646,,,,,
529,09/24/23 04:10:00 AM,26.671,,,,,
530,09/24/23 04:20:00 AM,26.671,,,,,
531,09/24/23 04:30:00 AM,26.646,,,,,
532,09/24/23 04:40:00 AM,26.646,,,,,
