"Plot Title: Incubator2_HIMB2023"
"#","Date Time, GMT-10:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
376,09/23/23 02:40:00 AM,26.695,,,,,
377,09/23/23 02:50:00 AM,26.720,,,,,
378,09/23/23 03:00:00 AM,26.720,,,,,
379,09/23/23 03:10:00 AM,26.720,,,,,
380,09/23/23 03:20:00 AM,26.720,,,,,
381,09/23/23 03:30:00 AM,26.720,,,,,
382,09/23/23 03:40:00 AM,26.695,,,,,
383,09/23/23 03:50:00 AM,26.695,,,,,
384,09/23/23 04:00:00 AM,26.695,,,,,
385,09/23/23 04:10:00 AM,26.671,,,,,
386,09/23/23 04:20:00 AM,26.671,,,,,
387,09/23/23 04:30:00 AM,26.671,,,,,
388,09/23/23 04:40:00 AM,26.646,,,,,
389,09/23/23 04:50:00 AM,26.671,,,,,
390,09/23/23 05:00:00 AM,26.671,,,,,
391,09/23/23 05:10:00 AM,26.695,,,,,
392,09/23/23 05:20:00 AM,26.671,,,,,
393,09/23/23 05:30:00 AM,26.671,,,,,
394,09/23/23 05:40:00 AM,26.646,,,,,
395,09/23/23 05:50:00 AM,26.622,,,,,
396,09/23/23 06:00:00 AM,26.622,,,,,
397,09/23/23 06:10:00 AM,26.598,,,,,
398,09/23/23 06:20:00 AM,26.622,,,,,
399,09/23/23 06:30:00 AM,26.622,,,,,
400,09/23/23 06:40:00 AM,26.646,,,,,
401,09/23/23 06:50:00 AM,26.646,,,,,
402,09/23/23 07:00:00 AM,26.671,,,,,
403,09/23/23 07:10:00 AM,26.671,,,,,
404,09/23/23 07:20:00 AM,26.671,,,,,
405,09/23/23 07:30:00 AM,26.695,,,,,
406,09/23/23 07:40:00 AM,26.720,,,,,
407,09/23/23 07:50:00 AM,26.720,,,,,
408,09/23/23 08:00:00 AM,26.720,,,,,
409,09/23/23 08:10:00 AM,26.744,,,,,
410,09/23/23 08:20:00 AM,26.989,,,,,
411,09/23/23 08:30:00 AM,26.867,,,,,
412,09/23/23 08:40:00 AM,26.989,,,,,
413,09/23/23 08:50:00 AM,27.136,,,,,
414,09/23/23 09:00:00 AM,27.259,,,,,
415,09/23/23 09:10:00 AM,27.333,,,,,
416,09/23/23 09:20:00 AM,27.407,,,,,
417,09/23/23 09:30:00 AM,27.358,,,,,
418,09/23/23 09:40:00 AM,27.284,,,,,
419,09/23/23 09:50:00 AM,27.333,,,,,
420,09/23/23 10:00:00 AM,27.333,,,,,
421,09/23/23 10:10:00 AM,27.358,,,,,
422,09/23/23 10:20:00 AM,27.407,,,,,
423,09/23/23 10:30:00 AM,27.431,,,,,
424,09/23/23 10:40:00 AM,27.481,,,,,
425,09/23/23 10:50:00 AM,27.530,,,,,
426,09/23/23 11:00:00 AM,27.505,,,,,
427,09/23/23 11:10:00 AM,27.604,,,,,
428,09/23/23 11:20:00 AM,27.628,,,,,
429,09/23/23 11:30:00 AM,27.653,,,,,
430,09/23/23 11:40:00 AM,27.702,,,,,
431,09/23/23 11:50:00 AM,27.776,,,,,
432,09/23/23 12:00:00 PM,27.776,,,,,
433,09/23/23 12:10:00 PM,27.850,,,,,
434,09/23/23 12:20:00 PM,27.949,,,,,
435,09/23/23 12:30:00 PM,27.998,,,,,
436,09/23/23 12:40:00 PM,27.974,,,,,
437,09/23/23 12:50:00 PM,27.974,,,,,
438,09/23/23 01:00:00 PM,27.974,,,,,
439,09/23/23 01:10:00 PM,27.949,,,,,
440,09/23/23 01:20:00 PM,27.974,,,,,
441,09/23/23 01:30:00 PM,27.776,,,,,
442,09/23/23 01:40:00 PM,27.949,,,,,
443,09/23/23 01:50:00 PM,27.875,,,,,
444,09/23/23 02:00:00 PM,27.825,,,,,
445,09/23/23 02:10:00 PM,27.702,,,,,
446,09/23/23 02:20:00 PM,27.628,,,,,
447,09/23/23 02:30:00 PM,27.554,,,,,
448,09/23/23 02:40:00 PM,27.554,,,,,
449,09/23/23 02:50:00 PM,27.554,,,,,
450,09/23/23 03:00:00 PM,27.456,,,,,
451,09/23/23 03:10:00 PM,27.431,,,,,
452,09/23/23 03:20:00 PM,27.382,,,,,
453,09/23/23 03:30:00 PM,27.382,,,,,
454,09/23/23 03:40:00 PM,27.358,,,,,
455,09/23/23 03:50:00 PM,27.333,,,,,
456,09/23/23 04:00:00 PM,27.407,,,,,
457,09/23/23 04:10:00 PM,27.431,,,,,
458,09/23/23 04:20:00 PM,27.382,,,,,
459,09/23/23 04:30:00 PM,27.382,,,,,
460,09/23/23 04:40:00 PM,27.382,,,,,
461,09/23/23 04:50:00 PM,27.358,,,,,
462,09/23/23 05:00:00 PM,27.358,,,,,
463,09/23/23 05:10:00 PM,27.333,,,,,
464,09/23/23 05:20:00 PM,27.284,,,,,
465,09/23/23 05:30:00 PM,27.235,,,,,
466,09/23/23 05:40:00 PM,27.210,,,,,
467,09/23/23 05:50:00 PM,27.186,,,,,
468,09/23/23 06:00:00 PM,27.186,,,,,
469,09/23/23 06:10:00 PM,27.161,,,,,
470,09/23/23 06:20:00 PM,27.136,,,,,
471,09/23/23 06:30:00 PM,27.136,,,,,
472,09/23/23 06:40:00 PM,27.136,,,,,
473,09/23/23 06:50:00 PM,27.112,,,,,
474,09/23/23 07:00:00 PM,27.112,,,,,
475,09/23/23 07:10:00 PM,27.087,,,,,
476,09/23/23 07:20:00 PM,27.063,,,,,
477,09/23/23 07:30:00 PM,27.063,,,,,
478,09/23/23 07:40:00 PM,27.014,,,,,
479,09/23/23 07:50:00 PM,26.989,,,,,
480,09/23/23 08:00:00 PM,26.989,,,,,
481,09/23/23 08:10:00 PM,26.940,,,,,
482,09/23/23 08:20:00 PM,26.940,,,,,
483,09/23/23 08:30:00 PM,26.916,,,,,
484,09/23/23 08:40:00 PM,26.916,,,,,
485,09/23/23 08:50:00 PM,26.916,,,,,
486,09/23/23 09:00:00 PM,26.916,,,,,
487,09/23/23 09:10:00 PM,26.916,,,,,
488,09/23/23 09:20:00 PM,26.916,,,,,
489,09/23/23 09:30:00 PM,26.891,,,,,
490,09/23/23 09:40:00 PM,26.867,,,,,
491,09/23/23 09:50:00 PM,26.842,,,,,
492,09/23/23 10:00:00 PM,26.842,,,,,
493,09/23/23 10:10:00 PM,26.818,,,,,
494,09/23/23 10:20:00 PM,26.818,,,,,
495,09/23/23 10:30:00 PM,26.818,,,,,
496,09/23/23 10:40:00 PM,26.818,,,,,
497,09/23/23 10:50:00 PM,26.793,,,,,
498,09/23/23 11:00:00 PM,26.793,,,,,
499,09/23/23 11:10:00 PM,26.769,,,,,
500,09/23/23 11:20:00 PM,26.769,,,,,
501,09/23/23 11:30:00 PM,26.769,,,,,
502,09/23/23 11:40:00 PM,26.720,,,,,
503,09/23/23 11:50:00 PM,26.720,,,,,
504,09/24/23 12:00:00 AM,26.695,,,,,
505,09/24/23 12:10:00 AM,26.695,,,,,
506,09/24/23 12:20:00 AM,26.695,,,,,
507,09/24/23 12:30:00 AM,26.671,,,,,
508,09/24/23 12:40:00 AM,26.646,,,,,
509,09/24/23 12:50:00 AM,26.646,,,,,
510,09/24/23 01:00:00 AM,26.646,,,,,
511,09/24/23 01:10:00 AM,26.646,,,,,
512,09/24/23 01:20:00 AM,26.646,,,,,
513,09/24/23 01:30:00 AM,26.646,,,,,
514,09/24/23 01:40:00 AM,26.646,,,,,
515,09/24/23 01:50:00 AM,26.646,,,,,
516,09/24/23 02:00:00 AM,26.671,,,,,
517,09/24/23 02:10:00 AM,26.646,,,,,
518,09/24/23 02:20:00 AM,26.646,,,,,
519,09/24/23 02:30:00 AM,26.622,,,,,
520,09/24/23 02:40:00 AM,26.598,,,,,
521,09/24/23 02:50:00 AM,26.598,,,,,
522,09/24/23 03:00:00 AM,26.573,,,,,
523,09/24/23 03:10:00 AM,26.598,,,,,
